0,1,2,3,4,5,6,7,8,9,10,11
02/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/03 17:00,100.96,120,90,10,717,0,717,0,0
03/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/04 07:00,99.16,120,90,142,0,0,0,0,0
04/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/04 07:00,99.16,120,90,142,0,0,0,0,0
05/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/04 07:00,99.16,120,90,142,0,0,0,0,0
06/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/04 07:00,99.16,120,90,142,0,0,0,0,0
07/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/04 15:00,99.13,120,90,291.89,179,0,179,0,0
08/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/04 15:00,99.42,120,90,147.88,242,0,242,0,0
09/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/04 15:00,99.42,120,90,147.88,242,0,242,0,0
10/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/04 17:00,99.84,120,90,398.13,159,0,159,0,0
11/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/04 15:00,99.99,120,90,64.48,154,0,154,0,0
12/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/04 15:00,99.99,120,90,64.48,154,0,154,0,0
13/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/04 15:00,99.99,120,90,64.48,154,0,154,0,0
14/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/04 09:00,100.25,120,90,39.96,241,0,241,0,0
15/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/04 11:00,100.22,120,90,10,170,0,170,0,0
16/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/04 11:00,100.22,120,90,10,170,0,170,0,0
17/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/04 07:00,100.23,120,90,346,128,0,128,0,0
18/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/04 07:00,100.23,120,90,346,128,0,128,0,0
19/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/04 07:00,100.23,120,90,346,128,0,128,0,0
20/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/04 11:00,101.35,120,90,89.62,164,0,164,0,0
21/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/04 21:00,101.53,120,90,107.12,0,0,0,0,0
22/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/04 21:00,101.47,120,90,37.06,448,0,448,0,0
23/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/04 21:00,101.36,120,90,27.31,234,0,234,0,0
24/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/04 21:00,101.43,120,90,371.72,0,0,0,0,0
25/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/04 21:00,101.35,120,90,10,0,0,0,0,0
26/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/04 21:00,101.39,120,90,201.12,0,0,0,0,0
27/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/04 21:00,101.51,120,90,326.81,238,0,238,0,0
28/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/04 21:00,101.62,120,90,198.96,0,0,0,0,0
29/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/04 15:00,101.7,120,90,52.82,164,0,164,0,0
30/04/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
01/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
02/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
03/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
04/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
05/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
06/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
07/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
08/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
09/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
10/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,30/04 07:00,101.85,120,90,78.29,0,0,0,0,0
11/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/05 15:00,99.32,120,90,79.02,490,0,490,0,0
12/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/05 15:00,99.08,120,90,10,428,0,428,0,0
13/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/05 15:00,99.08,120,90,10,428,0,428,0,0
14/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/05 13:00,98.9,120,90,16.35,246,0,246,0,0
15/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/05 13:00,98.9,120,90,16.35,246,0,246,0,0
16/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/05 13:00,98.9,120,90,16.35,246,0,246,0,0
17/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/05 15:00,98.8,120,90,10,242,0,242,0,0
18/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/05 15:00,98.8,120,90,10,242,0,242,0,0
19/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/05 15:00,98.43,120,90,10,395,0,395,0,0
20/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/05 21:00,97.66,120,90,67.7,725,0,725,0,0
21/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/05 13:00,97.4,120,90,56.22,722,0,722,0,0
22/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/05 21:00,96.81,120,90,216.5,483,0,483,0,0
23/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/05 21:00,96.25,120,90,163.44,481,0,481,0,0
24/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/05 21:00,95.83,120,90,149.23,362,0,362,0,0
25/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/05 21:00,95.46,120,90,253.79,478,0,478,0,0
26/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/05 21:00,94.95,120,90,270.8,704,0,704,0,0
27/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/05 21:00,94.7,120,90,299,672,0,672,0,0
28/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/05 21:00,94.38,120,90,206.85,471,0,471,0,0
29/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/05 17:00,93.93,120,90,10,470,0,470,0,0
30/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/05 17:00,93.93,120,90,10,470,0,470,0,0
31/05/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/05 17:00,93.93,120,90,10,470,0,470,0,0
01/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/06 21:00,92.3,120,90,103,686,0,686,0,0
02/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/06 21:00,92.3,120,90,103,686,0,686,0,0
03/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/06 21:00,92.3,120,90,103,686,0,686,0,0
04/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/06 21:00,92.3,120,90,103,686,0,686,0,0
05/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/06 21:00,92.3,120,90,103,686,0,686,0,0
06/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
07/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
08/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
09/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
10/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
11/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
12/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
13/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
14/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
15/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
16/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
17/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/06 19:00,91.55,120,90,58,0,0,0,0,0
18/06/2021 21:00,,,,,,,,,,,
19/06/2021 21:00,,,,,,,,,,,
20/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 07:00,96.02,120,90,129,0,0,0,0,0
21/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 07:00,96.02,120,90,129,0,0,0,0,0
22/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 07:00,96.02,120,90,129,0,0,0,0,0
23/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 07:00,96.02,120,90,129,0,0,0,0,0
24/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 07:00,96.02,120,90,129,0,0,0,0,0
25/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/06 07:00,96.02,120,90,129,0,0,0,0,0
26/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
27/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
28/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
29/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
30/06/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
01/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
02/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
03/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
04/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
05/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/06 15:00,97.42,120,90,355,227,0,227,0,0
06/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
07/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
08/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
09/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
10/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
11/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
12/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
13/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
14/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
15/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
16/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/07 21:00,97.62,120,90,526,712,0,712,0,0
17/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
18/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
19/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
20/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
21/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
22/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
23/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
24/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
25/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
26/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
27/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
28/07/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/07 17:00,92.51,120,90,151,699,0,699,0,0
29/07/2021 21:00,,,,,,,,,,,
30/07/2021 21:00,,,,,,,,,,,
31/07/2021 21:00,,,,,,,,,,,
01/08/2021 21:00,,,,,,,,,,,
02/08/2021 21:00,,,,,,,,,,,
03/08/2021 21:00,,,,,,,,,,,
04/08/2021 21:00,,,,,,,,,,,
05/08/2021 21:00,,,,,,,,,,,
06/08/2021 21:00,,,,,,,,,,,
07/08/2021 21:00,,,,,,,,,,,
08/08/2021 21:00,,,,,,,,,,,
09/08/2021 21:00,,,,,,,,,,,
10/08/2021 21:00,,,,,,,,,,,
11/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/08 15:00,95.07,120,90,618.13,337,0,337,0,0
12/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/08 15:00,95.07,120,90,618.13,337,0,337,0,0
13/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/08 15:00,95.07,120,90,618.13,337,0,337,0,0
14/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/08 15:00,95.07,120,90,618.13,337,0,337,0,0
15/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/08 15:00,95.07,120,90,618.13,337,0,337,0,0
16/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
17/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
18/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
19/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
20/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
21/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
22/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
23/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
24/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
25/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
26/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
27/08/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,16/08 19:00,100.13,120,90,1447,624,0,624,0,0
28/08/2021 21:00,,,,,,,,,,,
29/08/2021 21:00,,,,,,,,,,,
30/08/2021 21:00,,,,,,,,,,,
31/08/2021 21:00,,,,,,,,,,,
01/09/2021 21:00,,,,,,,,,,,
02/09/2021 21:00,,,,,,,,,,,
03/09/2021 21:00,,,,,,,,,,,
04/09/2021 21:00,,,,,,,,,,,
05/09/2021 21:00,,,,,,,,,,,
06/09/2021 21:00,,,,,,,,,,,
07/09/2021 21:00,,,,,,,,,,,
08/09/2021 21:00,,,,,,,,,,,
09/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
10/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
11/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
12/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
13/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
14/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
15/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
16/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/09 17:00,109.01,120,90,223,216,0,216,0,0
17/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/09 19:00,109.79,120,90,241.03,161,0,161,0,0
18/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/09 19:00,109.79,120,90,241.03,161,0,161,0,0
19/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,17/09 19:00,109.79,120,90,241.03,161,0,161,0,0
20/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,20/09 01:00,110.2,120,90,192.91,0,0,0,0,0
21/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/09 01:00,110.5,120,90,329.18,0,0,0,0,0
22/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 21:00,111.17,120,90,382,0,0,0,0,0
23/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
24/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
25/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
26/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
27/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
28/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
29/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
30/09/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
01/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
02/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
03/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/09 23:00,111.22,120,90,382,0,0,0,0,0
04/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/10 21:00,114.36,120,90,202,0,0,0,0,0
05/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/10 07:00,114.46,120,90,195,0,0,0,0,0
06/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/10 07:00,114.46,120,90,195,0,0,0,0,0
07/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/10 07:00,114.46,120,90,195,0,0,0,0,0
08/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/10 07:00,114.57,120,90,100,100,0,100,0,0
09/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/10 07:00,114.6,120,90,100.03,99.98,0,99.98,0,0
10/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/10 17:00,114.73,120,90,158.84,133,0,133,0,0
11/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/10 19:00,115.03,120,90,375,120,0,120,0,0
12/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,12/10 21:00,115.39,120,90,325,0,0,0,0,0
13/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,13/10 21:00,115.67,120,90,324.9,0,0,0,0,0
14/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,14/10 21:00,115.91,120,90,325,0,0,0,0,0
15/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/10 15:00,116.09,120,90,338.2,120.3,0,120.3,0,0
16/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/10 15:00,116.09,120,90,338.2,120.3,0,120.3,0,0
17/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/10 15:00,116.09,120,90,338.2,120.3,0,120.3,0,0
18/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,15/10 15:00,116.09,120,90,338.2,120.3,0,120.3,0,0
19/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/10 07:00,117.89,120,90,416.58,0,0,0,0,0
20/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,19/10 07:00,117.89,120,90,416.58,0,0,0,0,0
21/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,21/10 21:00,119.16,120,90,796.3,351,0,351,0,0
22/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,22/10 04:00,119.25,120,90,515.16,371,0,371,0,0
23/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,23/10 17:00,119.32,120,90,597.44,380,0,380,0,0
24/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,24/10 15:00,119.3,120,90,73.74,184,0,184,0,0
25/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,25/10 11:00,119.35,120,90,169.1,382.1,0,382.1,0,0
26/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,26/10 05:00,119.36,120,90,274.54,295,0,295,0,0
27/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,27/10 01:00,119.32,120,90,324,0,0,0,0,0
28/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,28/10 21:00,119.36,120,90,348.55,131,0,131,0,0
29/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/10 21:00,119.47,120,90,292,180,0,180,0,0
30/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,29/10 21:00,119.47,120,90,292,180,0,180,0,0
31/10/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,31/10 15:00,119.69,120,90,126.16,0,0,0,0,0
01/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,01/11 21:00,119.96,120,90,430,380,0,380,0,0
02/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,02/11 21:00,120.08,120,90,571,346,0,346,0,0
03/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,03/11 21:45,120.22,120,90,548,537,157,380,1,0
04/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,04/11 21:45,120.03,120,90,590,1080,688,392,2,0
05/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,05/11 21:00,119.86,120,90,592,587,208,379,1,0
06/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,06/11 21:00,119.76,120,90,592,587,207,380,1,0
07/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,07/11 21:00,119.65,120,90,487,484,104,380,1,0
08/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,08/11 21:00,119.55,120,90,383,383,0,383,0,0
09/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,09/11 21:00,119.49,120,90,383,383,0,383,0,0
10/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,10/11 21:00,119.39,120,90,384,384,0,384,0,0
11/11/2021 21:00,Tuyên QuangĐồng bộ lúc: 17:39 02/06,11/11 21:00,119.26,120,90,492,385,0,385,0,0
